event,column,row,timebin,adc,tdc,hit
1,3,24,1,151,0,0
1,3,24,2,151,0,0
1,3,24,3,151,0,0
1,3,24,4,150,0,0
1,3,24,5,150,0,0
1,3,24,6,150,0,0
1,3,24,7,150,0,0
1,3,25,0,157,0,0
1,3,25,1,157,0,0
1,3,25,2,158,0,0
1,3,25,3,158,0,0
1,3,25,4,157,0,0
1,3,25,5,156,0,0
1,3,25,6,156,0,0
1,3,25,7,156,0,0
1,3,26,0,168,0,0
1,3,26,1,169,0,0
1,3,26,2,169,0,0
1,3,26,3,169,0,0
1,3,26,4,169,0,0
1,3,26,5,168,0,0
1,3,26,6,168,0,0
1,3,26,7,167,0,0
1,3,27,0,159,0,0
1,3,27,1,159,0,0
1,3,27,2,160,0,0
1,3,27,3,160,0,0
1,3,27,4,159,0,0
1,3,27,5,159,0,0
1,3,27,6,158,0,0
1,3,27,7,158,0,0
1,3,28,0,159,0,0
1,3,28,1,160,0,0
1,3,28,2,161,0,0
1,3,28,3,161,0,0
1,3,28,4,161,0,0
1,3,28,5,160,0,0
1,3,28,6,160,0,0
1,3,28,7,159,0,0
1,3,29,0,157,0,0
1,3,29,1,157,0,0
1,3,29,2,157,0,0
1,3,29,3,157,0,0
1,3,29,4,157,0,0
1,3,29,5,157,0,0
1,3,29,6,156,0,0
1,3,29,7,156,0,0
1,3,30,0,163,0,0
1,3,30,1,162,0,0
1,3,30,2,164,0,0
1,3,30,3,163,0,0
1,3,30,4,164,0,0
1,3,30,5,163,0,0
1,3,30,6,163,0,0
1,3,30,7,162,0,0
1,3,31,0,149,0,0
1,3,31,1,149,0,0
1,3,31,2,150,0,0
1,3,31,3,150,0,0
1,3,31,4,150,0,0
1,3,31,5,150,0,0
1,3,31,6,150,0,0
1,3,31,7,149,0,0
event,column,row,timebin,adc,tdc,hit
2,0,0,0,157,0,0
2,0,0,1,157,0,0
2,0,0,2,157,0,0
2,0,0,3,157,0,0
2,0,0,4,157,0,0
2,0,0,5,156,0,0
2,0,0,6,156,0,0
2,0,0,7,155,0,0
2,0,1,0,157,0,0
2,0,1,1,157,0,0
2,0,1,2,157,0,0
2,0,1,3,157,0,0
2,0,1,4,157,0,0
2,0,1,5,157,0,0
2,0,1,6,156,0,0
2,0,1,7,156,0,0
2,0,2,0,162,0,0
2,0,2,1,164,0,0
2,0,2,2,164,0,0
2,0,2,3,164,0,0
2,0,2,4,165,0,0
2,0,2,5,164,0,0
2,0,2,6,163,0,0
2,0,2,7,163,0,0
2,0,3,0,159,0,0
2,0,3,1,159,0,0
2,0,3,2,159,0,0
2,0,3,3,159,0,0
2,0,3,4,160,0,0
2,0,3,5,160,0,0
2,0,3,6,160,0,0
2,0,3,7,160,0,0
2,0,4,0,157,0,0
2,0,4,1,157,0,0
2,0,4,2,157,0,0
2,0,4,3,157,0,0
2,0,4,4,158,0,0
2,0,4,5,157,0,0
2,0,4,6,157,0,0
2,0,4,7,156,0,0
2,0,5,0,169,0,0
2,0,5,1,169,0,0
2,0,5,2,169,0,0
2,0,5,3,169,0,0
2,0,5,4,168,0,0
2,0,5,5,168,0,0
2,0,5,6,168,0,0
2,0,5,7,168,0,0
2,0,6,0,157,0,0
2,0,6,1,157,0,0
2,0,6,2,157,0,0
2,0,6,3,156,0,0
2,0,6,4,156,0,0
2,0,6,5,156,0,0
2,0,6,6,156,0,0
2,0,6,7,156,0,0
2,0,7,0,164,0,0
2,0,7,1,164,0,0
2,0,7,2,164,0,0
2,0,7,3,164,0,0
2,0,7,4,163,0,0
2,0,7,5,163,0,0
2,0,7,6,163,0,0
2,0,7,7,164,0,0
2,0,8,0,166,0,0
2,0,8,1,165,0,0
2,0,8,2,166,0,0
2,0,8,3,165,0,0
2,0,8,4,166,0,0
2,0,8,5,166,0,0
2,0,8,6,166,0,0
2,0,8,7,166,0,0
2,0,9,0,158,0,0
2,0,9,1,157,0,0
2,0,9,2,158,0,0
2,0,9,3,158,0,0
2,0,9,4,159,0,0
2,0,9,5,158,0,0
2,0,9,6,158,0,0
2,0,9,7,158,0,0
2,0,10,0,167,0,0
2,0,10,1,167,0,0
2,0,10,2,167,0,0
2,0,10,3,166,0,0
2,0,10,4,166,0,0
2,0,10,5,167,0,0
2,0,10,6,166,0,0
2,0,10,7,165,0,0
2,0,11,0,164,0,0
2,0,11,1,165,0,0
2,0,11,2,165,0,0
2,0,11,3,165,0,0
2,0,11,4,165,0,0
2,0,11,5,165,0,0
2,0,11,6,164,0,0
2,0,11,7,164,0,0
2,0,12,0,157,0,0
2,0,12,1,157,0,0
2,0,12,2,158,0,0
2,0,12,3,158,0,0
2,0,12,4,157,0,0
2,0,12,5,157,0,0
2,0,12,6,157,0,0
2,0,12,7,157,0,0
2,0,13,0,150,0,0
2,0,13,1,149,0,0
2,0,13,2,150,0,0
2,0,13,3,150,0,0
2,0,13,4,151,0,0
2,0,13,5,151,0,0
2,0,13,6,150,0,0
2,0,13,7,150,0,0
2,0,14,0,142,0,0
2,0,14,1,142,0,0
2,0,14,2,141,0,0
2,0,14,3,141,0,0
2,0,14,4,142,0,0
2,0,14,5,142,0,0
2,0,14,6,142,0,0
2,0,14,7,142,0,0
2,0,15,0,154,0,0
2,0,15,1,154,0,0
2,0,15,2,155,0,0
2,0,15,3,154,0,0
2,0,15,4,155,0,0
2,0,15,5,154,0,0
2,0,15,6,154,0,0
2,0,15,7,154,0,0
2,0,16,0,158,0,0
2,0,16,1,158,0,0
2,0,16,2,159,0,0
2,0,16,3,159,0,0
2,0,16,4,160,0,0
2,0,16,5,159,0,0
2,0,16,6,159,0,0
2,0,16,7,159,0,0
2,0,17,0,164,0,0
2,0,17,1,164,0,0
2,0,17,2,164,0,0
2,0,17,3,164,0,0
2,0,17,4,165,0,0
2,0,17,5,164,0,0
2,0,17,6,163,0,0
2,0,17,7,163,0,0
2,0,18,0,173,0,0
2,0,18,1,173,0,0
2,0,18,2,174,0,0
2,0,18,3,174,0,0
2,0,18,4,174,0,0
2,0,18,5,175,0,0
2,0,18,6,174,0,0
2,0,18,7,174,0,0
2,0,19,0,161,0,0
2,0,19,1,161,0,0
2,0,19,2,161,0,0
2,0,19,3,161,0,0
2,0,19,4,161,0,0
2,0,19,5,161,0,0
2,0,19,6,161,0,0
2,0,19,7,161,0,0
2,0,20,0,164,0,0
2,0,20,1,164,0,0
2,0,20,2,164,0,0
2,0,20,3,164,0,0
2,0,20,4,164,0,0
2,0,20,5,163,0,0
2,0,20,6,163,0,0
2,0,20,7,163,0,0
2,0,21,0,158,0,0
2,0,21,1,158,0,0
2,0,21,2,159,0,0
2,0,21,3,159,0,0
2,0,21,4,159,0,0
2,0,21,5,159,0,0
2,0,21,6,159,0,0
2,0,21,7,159,0,0
2,0,22,0,158,0,0
2,0,22,1,157,0,0
2,0,22,2,158,0,0
2,0,22,3,157,0,0
2,0,22,4,157,0,0
2,0,22,5,157,0,0
2,0,22,6,157,0,0
2,0,22,7,157,0,0
2,0,23,0,147,0,0
2,0,23,1,148,0,0
2,0,23,2,148,0,0
2,0,23,3,148,0,0
2,0,23,4,148,0,0
2,0,23,5,148,0,0
2,0,23,6,148,0,0
2,0,23,7,148,0,0
2,0,24,0,158,0,0
2,0,24,1,158,0,0
2,0,24,2,159,0,0
2,0,24,3,159,0,0
2,0,24,4,160,0,0
2,0,24,5,160,0,0
2,0,24,6,159,0,0
2,0,24,7,159,0,0
2,0,25,0,155,0,0
2,0,25,1,155,0,0
2,0,25,2,155,0,0
2,0,25,3,154,0,0
2,0,25,4,155,0,0
2,0,25,5,154,0,0
2,0,25,6,154,0,0
2,0,25,7,153,0,0
2,0,26,0,148,0,0
2,0,26,1,147,0,0
2,0,26,2,148,0,0
2,0,26,3,148,0,0
2,0,26,4,148,0,0
2,0,26,5,148,0,0
2,0,26,6,148,0,0
2,0,26,7,148,0,0
2,0,27,0,185,0,0
2,0,27,1,185,0,0
2,0,27,2,185,0,0
2,0,27,3,185,0,0
2,0,27,4,185,0,0
2,0,27,5,184,0,0
2,0,27,6,184,0,0
2,0,27,7,183,0,0
2,0,28,0,152,0,0
2,0,28,1,152,0,0
2,0,28,2,152,0,0
2,0,28,3,152,0,0
2,0,28,4,153,0,0
2,0,28,5,152,0,0
2,0,28,6,152,0,0
2,0,28,7,152,0,0
2,0,29,0,163,0,0
2,0,29,1,163,0,0
2,0,29,2,163,0,0
2,0,29,3,163,0,0
2,0,29,4,163,0,0
2,0,29,5,163,0,0
2,0,29,6,164,0,0
2,0,29,7,164,0,0
2,0,30,0,167,0,0
2,0,30,1,166,0,0
2,0,30,2,166,0,0
2,0,30,3,166,0,0
2,0,30,4,167,0,0
2,0,30,5,167,0,0
2,0,30,6,166,0,0
2,0,30,7,166,0,0
2,0,31,0,124,0,0
2,0,31,1,124,0,0
2,0,31,2,122,0,0
2,0,31,3,123,0,0
2,0,31,4,124,0,0
2,0,31,5,123,0,0
2,0,31,6,122,0,0
2,0,31,7,123,0,0
2,1,0,0,160,0,0
2,1,0,1,160,0,0
2,1,0,2,160,0,0
2,1,0,3,160,0,0
2,1,0,4,160,0,0
2,1,0,5,159,0,0
2,1,0,6,160,0,0
2,1,0,7,160,0,0
2,1,1,0,164,0,0
2,1,1,1,164,0,0
2,1,1,2,164,0,0
2,1,1,3,164,0,0
2,1,1,4,165,0,0
2,1,1,5,164,0,0
2,1,1,6,164,0,0
2,1,1,7,163,0,0
2,1,2,0,151,0,0
2,1,2,1,151,0,0
2,1,2,2,151,0,0
2,1,2,3,151,0,0
2,1,2,4,151,0,0
2,1,2,5,151,0,0
2,1,2,6,151,0,0
2,1,2,7,151,0,0
2,1,3,0,153,0,0
2,1,3,1,152,0,0
2,1,3,2,152,0,0
2,1,3,3,153,0,0
2,1,3,4,153,0,0
2,1,3,5,153,0,0
2,1,3,6,152,0,0
2,1,3,7,152,0,0
2,1,4,0,161,0,0
2,1,4,1,161,0,0
2,1,4,2,162,0,0
2,1,4,3,161,0,0
2,1,4,4,162,0,0
2,1,4,5,162,0,0
2,1,4,6,162,0,0
2,1,4,7,161,0,0
2,1,5,0,179,0,0
2,1,5,1,178,0,0
2,1,5,2,178,0,0
2,1,5,3,179,0,0
2,1,5,4,179,0,0
2,1,5,5,179,0,0
2,1,5,6,179,0,0
2,1,5,7,179,0,0
2,1,6,0,150,0,0
2,1,6,1,150,0,0
2,1,6,2,150,0,0
2,1,6,3,150,0,0
2,1,6,4,150,0,0
2,1,6,5,150,0,0
2,1,6,6,149,0,0
2,1,6,7,149,0,0
2,1,7,0,163,0,0
2,1,7,1,164,0,0
2,1,7,2,165,0,0
2,1,7,3,165,0,0
2,1,7,4,166,0,0
2,1,7,5,165,0,0
2,1,7,6,164,0,0
2,1,7,7,164,0,0
2,1,8,0,161,0,0
2,1,8,1,162,0,0
2,1,8,2,162,0,0
2,1,8,3,161,0,0
2,1,8,4,161,0,0
2,1,8,5,161,0,0
2,1,8,6,160,0,0
2,1,8,7,161,0,0
2,1,9,0,155,0,0
2,1,9,1,156,0,0
2,1,9,2,156,0,0
2,1,9,3,155,0,0
2,1,9,4,155,0,0
2,1,9,5,156,0,0
2,1,9,6,156,0,0
2,1,9,7,155,0,0
2,1,10,0,168,0,0
2,1,10,1,168,0,0
2,1,10,2,169,0,0
2,1,10,3,168,0,0
2,1,10,4,168,0,0
2,1,10,5,169,0,0
2,1,10,6,169,0,0
2,1,10,7,169,0,0
2,1,11,0,154,0,0
2,1,11,1,154,0,0
2,1,11,2,154,0,0
2,1,11,3,154,0,0
2,1,11,4,154,0,0
2,1,11,5,154,0,0
2,1,11,6,155,0,0
2,1,11,7,155,0,0
2,1,12,0,150,0,0
2,1,12,1,150,0,0
2,1,12,2,151,0,0
2,1,12,3,151,0,0
2,1,12,4,151,0,0
2,1,12,5,151,0,0
2,1,12,6,150,0,0
2,1,12,7,151,0,0
2,1,13,0,156,0,0
2,1,13,1,156,0,0
2,1,13,2,157,0,0
2,1,13,3,156,0,0
2,1,13,4,156,0,0
2,1,13,5,156,0,0
2,1,13,6,156,0,0
2,1,13,7,155,0,0
2,1,14,0,153,0,0
2,1,14,1,154,0,0
2,1,14,2,154,0,0
2,1,14,3,154,0,0
2,1,14,4,154,0,0
2,1,14,5,153,0,0
2,1,14,6,153,0,0
2,1,14,7,153,0,0
2,1,15,0,151,0,0
2,1,15,1,152,0,0
2,1,15,2,152,0,0
2,1,15,3,152,0,0
2,1,15,4,151,0,0
2,1,15,5,151,0,0
2,1,15,6,151,0,0
2,1,15,7,151,0,0
2,1,16,0,156,0,0
2,1,16,1,156,0,0
2,1,16,2,156,0,0
2,1,16,3,156,0,0
2,1,16,4,156,0,0
2,1,16,5,156,0,0
2,1,16,6,156,0,0
2,1,16,7,155,0,0
2,1,17,0,162,0,0
2,1,17,1,163,0,0
2,1,17,2,163,0,0
2,1,17,3,163,0,0
2,1,17,4,163,0,0
2,1,17,5,162,0,0
2,1,17,6,162,0,0
2,1,17,7,162,0,0
2,1,18,0,144,0,0
2,1,18,1,144,0,0
2,1,18,2,144,0,0
2,1,18,3,144,0,0
2,1,18,4,144,0,0
2,1,18,5,144,0,0
2,1,18,6,144,0,0
2,1,18,7,144,0,0
2,1,19,0,175,0,0
2,1,19,1,175,0,0
2,1,19,2,176,0,0
2,1,19,3,176,0,0
2,1,19,4,176,0,0
2,1,19,5,176,0,0
2,1,19,6,175,0,0
2,1,19,7,176,0,0
2,1,20,0,161,0,0
2,1,20,1,161,0,0
2,1,20,2,162,0,0
2,1,20,3,162,0,0
2,1,20,4,162,0,0
2,1,20,5,161,0,0
2,1,20,6,161,0,0
2,1,20,7,161,0,0
2,1,21,0,164,0,0
2,1,21,1,164,0,0
2,1,21,2,164,0,0
2,1,21,3,164,0,0
2,1,21,4,164,0,0
2,1,21,5,164,0,0
2,1,21,6,164,0,0
2,1,21,7,164,0,0
2,1,22,0,163,0,0
2,1,22,1,164,0,0
2,1,22,2,164,0,0
2,1,22,3,163,0,0
2,1,22,4,164,0,0
2,1,22,5,163,0,0
2,1,22,6,163,0,0
2,1,22,7,163,0,0
2,1,23,0,148,0,0
2,1,23,1,148,0,0
2,1,23,2,148,0,0
2,1,23,3,148,0,0
2,1,23,4,148,0,0
2,1,23,5,149,0,0
2,1,23,6,149,0,0
2,1,23,7,148,0,0
2,1,24,0,143,0,0
2,1,24,1,143,0,0
2,1,24,2,143,0,0
2,1,24,3,142,0,0
2,1,24,4,143,0,0
2,1,24,5,143,0,0
2,1,24,6,143,0,0
2,1,24,7,143,0,0
2,1,25,0,152,0,0
2,1,25,1,152,0,0
2,1,25,2,152,0,0
2,1,25,3,151,0,0
2,1,25,4,151,0,0
2,1,25,5,150,0,0
2,1,25,6,150,0,0
2,1,25,7,150,0,0
2,1,26,0,164,0,0
2,1,26,1,164,0,0
2,1,26,2,164,0,0
2,1,26,3,164,0,0
2,1,26,4,164,0,0
2,1,26,5,164,0,0
2,1,26,6,164,0,0
2,1,26,7,164,0,0
2,1,27,0,156,0,0
2,1,27,1,156,0,0
2,1,27,2,156,0,0
2,1,27,3,156,0,0
2,1,27,4,157,0,0
2,1,27,5,158,0,0
2,1,27,6,157,0,0
2,1,27,7,157,0,0
2,1,28,0,165,0,0
2,1,28,1,165,0,0
2,1,28,2,166,0,0
2,1,28,3,165,0,0
2,1,28,4,165,0,0
2,1,28,5,165,0,0
2,1,28,6,165,0,0
2,1,28,7,165,0,0
2,1,29,0,160,0,0
2,1,29,1,160,0,0
2,1,29,2,160,0,0
2,1,29,3,160,0,0
2,1,29,4,160,0,0
2,1,29,5,160,0,0
2,1,29,6,160,0,0
2,1,29,7,160,0,0
2,1,30,0,155,0,0
2,1,30,1,155,0,0
2,1,30,2,155,0,0
2,1,30,3,154,0,0
2,1,30,4,154,0,0
2,1,30,5,155,0,0
2,1,30,6,155,0,0
2,1,30,7,155,0,0
2,1,31,0,163,0,0
2,1,31,1,163,0,0
2,1,31,2,163,0,0
2,1,31,3,162,0,0
2,1,31,4,162,0,0
2,1,31,5,162,0,0
2,1,31,6,161,0,0
2,1,31,7,161,0,0
2,2,0,0,150,0,0
2,2,0,1,151,0,0
2,2,0,2,151,0,0
2,2,0,3,152,0,0
2,2,0,4,152,0,0
2,2,0,5,152,0,0
2,2,0,6,150,0,0
2,2,0,7,150,0,0
2,2,1,0,159,0,0
2,2,1,1,160,0,0
2,2,1,2,160,0,0
2,2,1,3,160,0,0
2,2,1,4,160,0,0
2,2,1,5,160,0,0
2,2,1,6,160,0,0
2,2,1,7,160,0,0
2,2,2,0,162,0,0
2,2,2,1,162,0,0
2,2,2,2,163,0,0
2,2,2,3,163,0,0
2,2,2,4,162,0,0
2,2,2,5,162,0,0
2,2,2,6,163,0,0
2,2,2,7,162,0,0
2,2,3,0,159,0,0
2,2,3,1,159,0,0
2,2,3,2,159,0,0
2,2,3,3,158,0,0
2,2,3,4,159,0,0
2,2,3,5,159,0,0
2,2,3,6,158,0,0
2,2,3,7,158,0,0
2,2,4,0,167,0,0
2,2,4,1,167,0,0
2,2,4,2,167,0,0
2,2,4,3,167,0,0
2,2,4,4,167,0,0
2,2,4,5,166,0,0
2,2,4,6,166,0,0
2,2,4,7,167,0,0
2,2,5,0,150,0,0
2,2,5,1,151,0,0
2,2,5,2,151,0,0
2,2,5,3,151,0,0
2,2,5,4,151,0,0
2,2,5,5,150,0,0
2,2,5,6,149,0,0
2,2,5,7,149,0,0
2,2,6,0,154,0,0
2,2,6,1,153,0,0
2,2,6,2,154,0,0
2,2,6,3,155,0,0
2,2,6,4,155,0,0
2,2,6,5,155,0,0
2,2,6,6,155,0,0
2,2,6,7,156,0,0
2,2,7,0,164,0,0
2,2,7,1,165,0,0
2,2,7,2,165,0,0
2,2,7,3,165,0,0
2,2,7,4,165,0,0
2,2,7,5,166,0,0
2,2,7,6,166,0,0
2,2,7,7,165,0,0
2,2,8,0,173,0,0
2,2,8,1,173,0,0
2,2,8,2,174,0,0
2,2,8,3,173,0,0
2,2,8,4,173,0,0
2,2,8,5,173,0,0
2,2,8,6,173,0,0
2,2,8,7,173,0,0
2,2,9,0,155,0,0
2,2,9,1,156,0,0
2,2,9,2,156,0,0
2,2,9,3,155,0,0
2,2,9,4,154,0,0
2,2,9,5,154,0,0
2,2,9,6,154,0,0
2,2,9,7,154,0,0
2,2,10,0,155,0,0
2,2,10,1,155,0,0
2,2,10,2,156,0,0
2,2,10,3,156,0,0
2,2,10,4,156,0,0
2,2,10,5,157,0,0
2,2,10,6,157,0,0
2,2,10,7,157,0,0
2,2,11,0,165,0,0
2,2,11,1,165,0,0
2,2,11,2,166,0,0
2,2,11,3,165,0,0
2,2,11,4,165,0,0
2,2,11,5,165,0,0
2,2,11,6,165,0,0
2,2,11,7,165,0,0
2,2,12,0,173,0,0
2,2,12,1,173,0,0
2,2,12,2,174,0,0
2,2,12,3,173,0,0
2,2,12,4,173,0,0
2,2,12,5,174,0,0
2,2,12,6,174,0,0
2,2,12,7,174,0,0
2,2,13,0,156,0,0
2,2,13,1,156,0,0
2,2,13,2,156,0,0
2,2,13,3,156,0,0
2,2,13,4,156,0,0
2,2,13,5,156,0,0
2,2,13,6,156,0,0
2,2,13,7,156,0,0
2,2,14,0,161,0,0
2,2,14,1,161,0,0
2,2,14,2,161,0,0
2,2,14,3,161,0,0
2,2,14,4,160,0,0
2,2,14,5,161,0,0
2,2,14,6,161,0,0
2,2,14,7,162,0,0
2,2,15,0,163,0,0
2,2,15,1,163,0,0
2,2,15,2,163,0,0
2,2,15,3,163,0,0
2,2,15,4,164,0,0
2,2,15,5,164,0,0
2,2,15,6,163,0,0
2,2,15,7,163,0,0
2,2,16,0,156,0,0
2,2,16,1,155,0,0
2,2,16,2,155,0,0
2,2,16,3,154,0,0
2,2,16,4,155,0,0
2,2,16,5,155,0,0
2,2,16,6,155,0,0
2,2,16,7,155,0,0
2,2,17,0,157,0,0
2,2,17,1,156,0,0
2,2,17,2,155,0,0
2,2,17,3,156,0,0
2,2,17,4,156,0,0
2,2,17,5,156,0,0
2,2,17,6,157,0,0
2,2,17,7,157,0,0
2,2,18,0,159,0,0
2,2,18,1,160,0,0
2,2,18,2,160,0,0
2,2,18,3,159,0,0
2,2,18,4,159,0,0
2,2,18,5,158,0,0
2,2,18,6,160,0,0
2,2,18,7,160,0,0
2,2,19,0,153,0,0
2,2,19,1,153,0,0
2,2,19,2,153,0,0
2,2,19,3,153,0,0
2,2,19,4,154,0,0
2,2,19,5,153,0,0
2,2,19,6,152,0,0
2,2,19,7,151,0,0
2,2,20,0,168,0,0
2,2,20,1,168,0,0
2,2,20,2,168,0,0
2,2,20,3,168,0,0
2,2,20,4,169,0,0
2,2,20,5,168,0,0
2,2,20,6,168,0,0
2,2,20,7,168,0,0
2,2,21,0,160,0,0
2,2,21,1,160,0,0
2,2,21,2,161,0,0
2,2,21,3,161,0,0
2,2,21,4,161,0,0
2,2,21,5,161,0,0
2,2,21,6,161,0,0
2,2,21,7,161,0,0
2,2,22,0,169,0,0
2,2,22,1,169,0,0
2,2,22,2,169,0,0
2,2,22,3,168,0,0
2,2,22,4,169,0,0
2,2,22,5,168,0,0
2,2,22,6,168,0,0
2,2,22,7,168,0,0
2,2,23,0,165,0,0
2,2,23,1,165,0,0
2,2,23,2,166,0,0
2,2,23,3,166,0,0
2,2,23,4,165,0,0
2,2,23,5,165,0,0
2,2,23,6,165,0,0
2,2,23,7,165,0,0
2,2,24,0,149,0,0
2,2,24,1,149,0,0
2,2,24,2,149,0,0
2,2,24,3,149,0,0
2,2,24,4,150,0,0
2,2,24,5,150,0,0
2,2,24,6,150,0,0
2,2,24,7,149,0,0
2,2,25,0,149,0,0
2,2,25,1,149,0,0
2,2,25,2,150,0,0
2,2,25,3,149,0,0
2,2,25,4,149,0,0
2,2,25,5,149,0,0
2,2,25,6,149,0,0
2,2,25,7,148,0,0
2,2,26,0,145,0,0
2,2,26,1,144,0,0
2,2,26,2,145,0,0
2,2,26,3,145,0,0
2,2,26,4,145,0,0
2,2,26,5,145,0,0
2,2,26,6,145,0,0
2,2,26,7,145,0,0
2,2,27,0,157,0,0
2,2,27,1,158,0,0
2,2,27,2,158,0,0
2,2,27,3,158,0,0
2,2,27,4,158,0,0
2,2,27,5,158,0,0
2,2,27,6,157,0,0
2,2,27,7,157,0,0
2,2,28,0,160,0,0
2,2,28,1,160,0,0
2,2,28,2,160,0,0
2,2,28,3,160,0,0
2,2,28,4,161,0,0
2,2,28,5,160,0,0
2,2,28,6,160,0,0
2,2,28,7,160,0,0
2,2,29,0,153,0,0
2,2,29,1,153,0,0
2,2,29,2,153,0,0
2,2,29,3,152,0,0
2,2,29,4,153,0,0
2,2,29,5,152,0,0
2,2,29,6,152,0,0
2,2,29,7,152,0,0
2,2,30,0,149,0,0
2,2,30,1,149,0,0
2,2,30,2,149,0,0
2,2,30,3,148,0,0
2,2,30,4,149,0,0
2,2,30,5,148,0,0
2,2,30,6,148,0,0
2,2,30,7,148,0,0
2,2,31,0,157,0,0
2,2,31,1,157,0,0
2,2,31,2,157,0,0
2,2,31,3,157,0,0
2,2,31,4,157,0,0
2,2,31,5,157,0,0
2,2,31,6,157,0,0
2,2,31,7,157,0,0
2,3,0,0,155,0,0
2,3,0,1,156,0,0
2,3,0,2,157,0,0
2,3,0,3,155,0,0
2,3,0,4,154,0,0
2,3,0,5,154,0,0
2,3,0,6,154,0,0
2,3,0,7,154,0,0
2,3,1,0,160,0,0
2,3,1,1,160,0,0
2,3,1,2,161,0,0
2,3,1,3,161,0,0
2,3,1,4,161,0,0
2,3,1,5,160,0,0
2,3,1,6,160,0,0
2,3,1,7,160,0,0
2,3,2,0,160,0,0
2,3,2,1,160,0,0
2,3,2,2,160,0,0
2,3,2,3,160,0,0
2,3,2,4,161,0,0
2,3,2,5,160,0,0
2,3,2,6,161,0,0
2,3,2,7,161,0,0
2,3,3,0,167,0,0
2,3,3,1,168,0,0
2,3,3,2,168,0,0
2,3,3,3,169,0,0
2,3,3,4,169,0,0
2,3,3,5,168,0,0
2,3,3,6,168,0,0
2,3,3,7,168,0,0
2,3,4,0,158,0,0
2,3,4,1,158,0,0
2,3,4,2,158,0,0
2,3,4,3,158,0,0
2,3,4,4,159,0,0
2,3,4,5,160,0,0
2,3,4,6,160,0,0
2,3,4,7,159,0,0
2,3,5,0,173,0,0
2,3,5,1,173,0,0
2,3,5,2,173,0,0
2,3,5,3,173,0,0
2,3,5,4,174,0,0
2,3,5,5,174,0,0
2,3,5,6,173,0,0
2,3,5,7,173,0,0
2,3,6,0,160,0,0
2,3,6,1,160,0,0
2,3,6,2,160,0,0
2,3,6,3,160,0,0
2,3,6,4,160,0,0
2,3,6,5,160,0,0
2,3,6,6,160,0,0
2,3,6,7,159,0,0
2,3,7,0,159,0,0
2,3,7,1,159,0,0
2,3,7,2,160,0,0
2,3,7,3,160,0,0
2,3,7,4,160,0,0
2,3,7,5,159,0,0
2,3,7,6,160,0,0
2,3,7,7,160,0,0
2,3,8,0,165,0,0
2,3,8,1,165,0,0
2,3,8,2,165,0,0
2,3,8,3,165,0,0
2,3,8,4,166,0,0
2,3,8,5,166,0,0
2,3,8,6,165,0,0
2,3,8,7,165,0,0
2,3,9,0,152,0,0
2,3,9,1,153,0,0
2,3,9,2,153,0,0
2,3,9,3,153,0,0
2,3,9,4,154,0,0
2,3,9,5,153,0,0
2,3,9,6,152,0,0
2,3,9,7,152,0,0
2,3,10,0,155,0,0
2,3,10,1,156,0,0
2,3,10,2,156,0,0
2,3,10,3,156,0,0
2,3,10,4,156,0,0
2,3,10,5,155,0,0
2,3,10,6,156,0,0
2,3,10,7,156,0,0
2,3,11,0,152,0,0
2,3,11,1,152,0,0
2,3,11,2,152,0,0
2,3,11,3,152,0,0
2,3,11,4,152,0,0
2,3,11,5,152,0,0
2,3,11,6,152,0,0
2,3,11,7,152,0,0
2,3,12,0,149,0,0
2,3,12,1,149,0,0
2,3,12,2,149,0,0
2,3,12,3,150,0,0
2,3,12,4,150,0,0
2,3,12,5,149,0,0
2,3,12,6,148,0,0
2,3,12,7,148,0,0
2,3,13,0,150,0,0
2,3,13,1,151,0,0
2,3,13,2,151,0,0
2,3,13,3,151,0,0
2,3,13,4,150,0,0
2,3,13,5,150,0,0
2,3,13,6,150,0,0
2,3,13,7,150,0,0
2,3,14,0,165,0,0
2,3,14,1,165,0,0
2,3,14,2,165,0,0
2,3,14,3,164,0,0
2,3,14,4,164,0,0
2,3,14,5,165,0,0
2,3,14,6,165,0,0
2,3,14,7,165,0,0
2,3,15,0,151,0,0
2,3,15,1,151,0,0
2,3,15,2,151,0,0
2,3,15,3,151,0,0
2,3,15,4,151,0,0
2,3,15,5,150,0,0
2,3,15,6,150,0,0
2,3,15,7,150,0,0
2,3,16,0,158,0,0
2,3,16,1,158,0,0
2,3,16,2,158,0,0
2,3,16,3,158,0,0
2,3,16,4,158,0,0
2,3,16,5,158,0,0
2,3,16,6,158,0,0
2,3,16,7,158,0,0
2,3,17,0,156,0,0
2,3,17,1,156,0,0
2,3,17,2,156,0,0
2,3,17,3,156,0,0
2,3,17,4,156,0,0
2,3,17,5,155,0,0
2,3,17,6,155,0,0
2,3,17,7,155,0,0
2,3,18,0,154,0,0
2,3,18,1,154,0,0
2,3,18,2,153,0,0
2,3,18,3,153,0,0
2,3,18,4,153,0,0
2,3,18,5,152,0,0
2,3,18,6,152,0,0
2,3,18,7,152,0,0
2,3,19,0,161,0,0
2,3,19,1,161,0,0
2,3,19,2,161,0,0
2,3,19,3,161,0,0
2,3,19,4,161,0,0
2,3,19,5,162,0,0
2,3,19,6,162,0,0
2,3,19,7,162,0,0
2,3,20,0,171,0,0
2,3,20,1,171,0,0
2,3,20,2,172,0,0
2,3,20,3,171,0,0
2,3,20,4,171,0,0
2,3,20,5,171,0,0
